rou12,235528,11,235528,0.0,1.0,235528,235528,235528,235528,235528,235528,235528,,,,235528
rou15,354210,14,354210,0.0,1.0,354210,354210,354210,354210,354210,354210,354210,,,,354210
rou20,725522,19,725522,0.0,1.0,725662,725522,725522,726100,725582,725582,725662,,,,725661
