lipa20a,3683,20,3683,0.0,1.0,3683,3683,3683,3683,3683,3683,3683,3683,3683,3683,3683
lipa30a,13178,30,13178,0.0,0.9333333333333333,13178,13333,13354,13348,13350,13345,13355,13178,13339,13347,13312
lipa40a,31538,40,31538,0.0,1.0,31538,31538,31855,31827,31838,31868,31844,31819,31827,31848,31780
lipa50a,62093,50,62093,0.0,1.0,62624,62622,62615,62093,62600,62622,62647,62615,62611,62646,62569
lipa60a,107218,60,107956,0.006883172601615401,0.05,107956,107959,107989,108018,107973,108047,108017,108029,108023,107997,108000
lipa70a,169755,70,170775,0.006008659538747018,0.0,170866,170775,170856,170896,170969,170910,170836,170903,170808,170795,170861
lipa80a,253195,80,254599,0.005545133197732972,0.25,254746,254704,254672,254687,254655,254735,254599,254668,254639,254701,254680
lipa90a,360630,90,362538,0.005290741202894934,0.03333333333333333,362582,362538,362710,362642,362550,362583,362713,362564,362719,362787,362638
