bur26a,5426670,26,5426670,0.0,0.5384615384615384,5427776,5428397,5426670,5426670,5428397,5426670,5427776,5432311,,,5428083
bur26b,3817852,26,3817852,0.0,0.7692307692307693,3818618,3817852,3817948,3817952,3818477,3819214,3822619,3817852,,,3818816
bur26c,5426795,26,5426795,0.0,0.38461538461538464,5427227,5427307,5427227,5427227,5426795,5426993,5426795,5426795,,,5427045
bur26d,3821225,26,3821225,0.0,0.6153846153846154,3821249,3821427,3821239,3821239,3821381,3821225,3821307,3821311,,,3821297
bur26e,5386879,26,5386879,0.0,0.6153846153846154,5386879,5386879,5387166,5387166,5387166,5386879,5386879,5386879,,,5386986
bur26f,3782044,26,3782044,0.0,0.5,3782044,3782044,3782044,3782068,3782245,3782068,3782044,3782245,,,3782100
bur26g,10117172,26,10117172,0.0,0.6538461538461539,10117172,10117393,10117172,10117172,10117393,10117172,10117172,10117393,,,10117254
bur26h,7098658,26,7098658,0.0,0.4230769230769231,7099216,7098658,7098658,7098658,7099216,7098658,7099512,7098905,,,7098935
