scr12,31410,11,31410,0.0,0.0,31410,31410,31410,31410,31410,31410,,,,,31410
scr15,51140,14,51140,0.0,1.0,51140,51140,51140,51140,51140,51140,,,,,51140
scr20,110030,19,110030,0.0,1.0,110058,110868,110748,110058,110936,110030,,,,,110449
